Frequency (Hz),Magnitude (dB),Phase (deg)
0.350613580633772,-19.5362887506828,277.540189363872
0.353864299576295,-19.411951103749,277.267422254307
0.357145157607054,-19.2871513906427,276.991113593301
0.360456434161045,-19.1618877015735,276.711159450699
0.363798411264053,-19.0361583465495,276.427454903551
0.367171373556666,-18.9099618597283,276.139894065014
0.370575608318524,-18.7832970036847,275.848370114692
0.374011405492782,-18.6561627735836,275.552775330442
0.377479057710809,-18.5285584012515,275.253001121694
0.380978860317109,-18.4004833591335,274.948938064293
0.384511111394477,-18.271937364126,274.640475936907
0.388076111789388,-18.1429203812735,274.327503759025
0.391674165137619,-18.0134326273164,274.00990983058
0.395305577890109,-17.8834745740783,273.687581773215
0.398970659339064,-17.7530469516768,273.360406573235
0.402669721644295,-17.6221507515447,273.028270626257
0.406403079859808,-17.4907872292458,272.691059783599
0.410171051960637,-17.358957907068,272.348659400421
0.413973958869927,-17.2266645763775,272.00095438565
0.417812124486265,-17.0939092997139,271.647829253696
0.42168587571127,-16.9606944126085,271.289168178003
0.425595542477432,-16.8270225251032,270.924855046422
0.429541457776217,-16.6928965229497,270.554773518442
0.433523957686426,-16.5583195684644,270.178807084267
0.437543381402819,-16.4232951010147,269.79683912577
0.441600071265005,-16.2878268371124,269.408752979291
0.4456943727866,-16.1519187700838,269.014432000303
0.449826634684654,-16.0155751692906,268.613759629913
0.453997208909354,-15.8788005788696,268.206619463187
0.458206450673995,-15.7415998159593,267.792895319275
0.462454718485242,-15.603977968381,267.37247131329
0.466742374173654,-15.4659403917375,266.945231929903
0.471069782924513,-15.3274927058939,266.51106209859
0.475437313308917,-15.1886407908005,266.069847270473
0.479845337315181,-15.0493907816191,265.621473496661
0.48429423038051,-14.9097490631086,265.165827508003
0.488784371422984,-14.7697222632272,264.702796796137
0.493316142873827,-14.6293172459049,264.232269695704
0.497889930709978,-14.4885411029394,263.754135467593
0.50250612448697,-14.347401144965,263.268284383029
0.507165117372103,-14.2059048914449,262.774607808331
0.511867306177934,-14.0640600596331,262.272998290121
0.516613091396073,-13.9218745524528,261.763349640754
0.521402877231297,-13.7793564452348,261.245557023692
0.526237071635969,-13.6365139712589,260.719517038544
0.531116086344791,-13.49335550604,260.185127805449
0.536040336909868,-13.3498895503,259.642289048432
0.541010242736104,-13.2061247115634,259.090902177362
0.546026227116921,-13.0620696843166,258.530870368086
0.551088717270311,-12.9177332286678,257.962098640262
0.556198144375226,-12.7731241474457,257.384493932409
0.561354943608297,-12.6282512616734,256.797965173613
0.566559554180905,-12.4831233843558,256.202423351307
0.571812419376583,-12.3377492925166,255.597781574502
0.577113986588776,-12.192137697424,254.983955131768
0.582464707358941,-12.0462972129441,254.360861543246
0.587865037415011,-11.9002363219611,253.728420605914
0.593315436710205,-11.7539633408068,253.086554431252
0.598816369462208,-11.6074863816423,252.435187474443
0.604368304192702,-11.4608133127379,251.774246554135
0.609971713767279,-11.3139517165979,251.103660861781
0.615627075435706,-11.1669088458839,250.423361959478
0.621334870872584,-11.019691577087,249.733283765185
0.627095586218364,-10.8723063619098,249.033362524125
0.632909712120754,-10.7247591763173,248.32353676512
0.638777743776512,-10.5770554672231,247.603747240537
0.644700180973619,-10.429200096781,246.873936848449
0.650677528133848,-10.2811972842551,246.134050535551
0.656710294355725,-10.1330505454498,245.38403517931
0.662798993457891,-9.98476262968153,244.623839447711
0.668944144022864,-9.83633545428339,243.853413634943
0.675146269441207,-9.68777003663645,243.072709471224
0.681405897956107,-9.5390664237275,242.281679904933
0.687723562708364,-9.39022361923822,241.480278855075
0.694099801781804,-9.24123950817571,240.668460932061
0.7005351582491,-9.09211077905925,239.846181124622
0.707030180218036,-8.9428328436831,239.013394450613
0.713585420878183,-8.79339975447935,238.170055569318
0.720201438548018,-8.64380411950929,237.316118352714
0.726878796722474,-8.49403701511578,236.451535413053
0.733618064120939,-8.34408789627257,235.576257583892
0.740419814735688,-8.19394450466996,234.690233351568
0.747284627880774,-8.04359277457953,233.793408233873
0.754213088241372,-7.89301673654325,232.885724102469
0.76120578592357,-7.74219841893578,231.967118445298
0.768263316504636,-7.59111774745136,231.037523564955
0.77538628108374,-7.43975244257062,230.096865708642
0.782575286333152,-7.28807791506653,229.145064124929
0.789830944549914,-7.13606715961459,228.182030042093
0.797153873707986,-6.98369064657872,227.207665562329
0.804544697510886,-6.83091621205437,226.22186246549
0.812004045444807,-6.67770894626281,225.224500915413
0.819532552832232,-6.52403108040705,224.215448061088
0.827130860886045,-6.36984187212291,223.194556524078
0.834799616764147,-6.21509748968767,222.161662762641
0.842539473624571,-6.05975089518747,221.116585301835
0.850351090681115,-5.90375172689465,220.059122817682
0.858235133259488,-5.74704618117015,218.989052061965
0.866192272853973,-5.58957689428814,217.906125612628
0.874223187184627,-5.43128282468366,216.810069432865
0.882328560254994,-5.2720991362555,215.700580219883
0.890509082410369,-5.11195708352056,214.577322521917
0.898765450396593,-4.95078389962194,213.439925599372
0.907098367419397,-4.78850268844903,212.287980002889
0.915508543204293,-4.62503232244629,211.121033837676
0.923996694057025,-4.46028734808167,209.938588679521
0.932563542924574,-4.2941779014333,208.740095103505
0.941209819456737,-4.12660963695549,207.524947781477
0.949936260068267,-3.95748367322685,206.292480098791
0.958743608001601,-3.78669656039878,205.041958234612
0.967632613390154,-3.61414027518752,203.772574643152
0.976604033322219,-3.43970225063882,202.483440865552
0.985658631905441,-3.2632654495972,201.173579593663
0.994797180331901,-3.08470849290718,199.841915897779
1.0040204569438,-2.90390585594893,198.48726752038
1.01332924729975,-2.72072815027652,197.108334127341
1.02272434424167,-2.53504251101776,195.703685397006
1.03220654796235,-2.34671311547454,194.271747816312
1.04177666607355,-2.15560186423186,192.810790042311
1.05143551367484,-1.96156926328583,191.318906677778
1.06118391342298,-1.76447555452682,189.794000302238
1.07102269560201,-1.56418215271284,188.233761596407
1.08095269819396,-1.36055346024917,186.635647401201
1.09097476695022,-1.15345914712666,184.996856565578
1.10108975546358,-0.942777002795347,183.314303465435
1.11129852524093,-0.728396490136644,181.584589125496
1.12160194577664,-0.51022315962551,179.803969956947
1.13200089462658,-0.288184114758688,177.968324248474
1.14249625748293,-0.0622347581882357,176.073116734844
1.15308892824956,0.167632908335868,174.113361838459
1.16377980911818,0.40138010895919,172.083586566199
1.17456981064518,0.638908871838057,169.977794585677
1.1854598518292,0.880046939730265,167.789433751156
1.19645086018939,1.1245295526675,165.511370358906
1.2075437718444,1.37197762386839,163.135874751374
1.21873953159211,1.62187185216779,160.654624625947
1.23003909299012,1.87352240594757,158.058734589332
1.24144341843695,2.12603401660678,155.338823140688
1.25295347925402,2.37826669087814,152.48513128139
1.26457025576835,2.62879286287527,149.487710082965
1.27629473739609,2.87585274053557,146.336697265759
1.28812792272678,3.1173109326681,143.022704203811
1.30007081960838,3.35061920746307,139.537333285939
1.31212444523316,3.57279236740741,135.873839141983
1.32428982622427,3.78040648106556,132.027933374702
1.33656799872323,3.96963055913861,127.99870878985
1.34896000847814,4.13630332445567,123.78962478427
1.3614669109328,4.27606483776483,119.409452964219
1.37408977131656,4.38454724198445,114.873039063415
1.38682966473504,4.4576192192311,110.201707992849
1.39968767626174,4.49166576225817,105.423141724603
1.41266490103043,4.48387138212953,100.570610437561
1.42576244432843,4.43246547950827,95.6815388871696
1.43898142169074,4.33688805709548,90.7955240315958
1.45232295899506,4.19784472130441,85.9520478919283
1.4657881925577,4.01724020016943,81.1882063979258
1.47937826923032,3.79800336594421,76.5367708499961
1.49309434649764,3.54383632467668,72.0248152518258
1.50693759257601,3.25892982235398,67.6730122262019
1.52090918651294,2.94768565599679,63.4955678592246
1.53501031828746,2.61447677105992,59.5006687357408
1.54924218891154,2.26346211520594,55.6912687053805
1.56360601053233,1.89846055503581,52.0660439237426
1.57810300653543,1.52287888556825,48.620376036432
1.59273441164908,1.13968384905051,45.3472668545244
1.60750147204929,0.751406480909162,42.2381299066216
1.62240544546607,0.360167833382692,39.2834375964387
1.63744760129042,-0.032282954078751,36.4732253302383
1.65262922068258,-0.424525006867801,33.7974670213768
1.66795159668105,-0.815421153199309,31.2463422217895
1.68341603431276,-1.20407538775245,28.8104162611512
1.69902385070423,-1.58979400984235,26.4807532260441
1.71477637519372,-1.97205118567242,24.2489788175483
1.73067494944449,-2.35045909915803,22.1073069857033
1.74672092755903,-2.72474250357281,20.0485412527239
1.76291567619442,-3.09471729610147,18.0660590368234
1.77926057467872,-3.46027265392701,16.153785147668
1.79575701512845,-3.82135625332616,14.306158928754
1.81240640256716,-4.17796211443148,12.518098217044
1.82921015504511,-4.53012065536607,10.7849623086974
1.84616970376,-4.87789058870146,9.10251539558743
1.86328649317893,-5.22135234364787,7.46689141228756
1.88056198116138,-5.56060274516243,5.87456085892781
1.89799763908341,-5.8957507243292,4.32229990329499
1.91559495196297,-6.2269138721991,2.80716188584252
1.93335541858634,-6.55421568175198,1.32645123120044
1.95128055163586,-6.87778335010587,-0.122300307640929
1.9693718778187,-7.19774603607414,-1.54135519363262
1.98763093799693,-7.51423348724154,-2.93278958596333
2.00605928731874,-7.82737496646854,-4.29851091593989
2.02465849535091,-8.13729842066333,-5.64027372049713
2.04343014621247,-8.44412984525413,-6.95969389168816
2.06237583870963,-8.74799280645097,-8.25826149294611
2.08149718647196,-9.04900809045041,-9.53735228317811
2.10079581808983,-9.34729345449575,-10.7982380789478
2.12027337725309,-9.64296345939614,-12.0420960738853
2.13993152289111,-9.93612936692923,-13.2700172235104
2.15977192931401,-10.2268990886629,-14.4830137931872
2.17979628635534,-10.5153771752653,-15.6820261571088
2.20000629951595,-10.8016648374364,-16.867928927129
2.22040369010926,-11.0858599912747,-18.0415364819632
2.24099019540789,-11.3680573222636,-19.2036079597467
2.26176756879158,-11.6483483631784,-20.3548517701393
2.28273757989658,-11.9268215821238,-21.4959296760715
2.30390201476635,-12.2035624776561,-22.6274604897607
2.32526267600366,-12.4786536785471,-23.7500234227659
2.34682138292415,-12.7521750462427,-24.8641611255
2.36857997171126,-13.0242037784664,-25.9703824477661
2.39054029557266,-13.2948145127515,-27.069164948459
2.41270422489804,-13.5640794289464,-28.1609571795224
2.43507364741842,-13.8320683499571,-29.246180766561
2.45765046836698,-14.0988488401661,-30.3252323061005
2.48043661064127,-14.364486301109,-31.3984850973716
2.50343401496704,-14.6290440641051,-32.4662907245992
2.52664464006347,-14.892583479632,-33.5289805041077
2.55007046281008,-15.1551640033068,-34.5868668090606
2.57371347841501,-15.4168432783982,-35.6402442833351
2.59757570058503,-15.6776772148392,-36.6893909548504
2.62165916169702,-15.9377200647485,-37.7345692576268
2.64596591297107,-16.1970244944972,-38.7760269709201
2.67049802464517,-16.4556416533805,-39.8139980829395
2.69525758615158,-16.7136212389702,-40.8487035859288
2.72024670629474,-16.9710115592373,-41.8803522087121
2.74546751343092,-17.2278595915428,-42.9091410922343
2.77092215564945,-17.4842110386013,-43.9352564130816
2.79661280095573,-17.7401103815247,-44.9588739595039
2.82254163745583,-17.9956009300588,-45.9801596640346
2.8487108735429,-18.2507248701206,-46.9992700964252
2.87512273808522,-18.5055233087507,-48.0163529202661
2.90177948061607,-18.7600363165875,-49.0315473163696
2.92868337152529,-19.0143029679714,-50.0449843756993
2.9558367022527,-19.268361378785,-51.0567874644015
2.98324178548321,-19.5222487421296,-52.0670725632547
3.01090095534385,-19.7760013619384,-53.0759485836573
3.03881656760253,-20.029654684621,-54.0835176621012
3.06699099986868,-20.2832433288326,-55.0898754348916
3.09542665179579,-20.5368011134557,-56.0951112947546
3.12412594528577,-20.790361083881,-57.09930863081
3.15309132469524,-21.0439555366683,-58.1025450532875
3.18232525704368,-21.2976160426685,-59.104892604236
3.21183023222359,-21.5513734686796,-60.1064179553899
3.24160876321257,-21.8052579977124,-61.1071825942534
3.27166338628728,-22.0592991479334,-62.1072429993808
3.30199666123955,-22.3135257903539,-63.106650805765
3.33261117159433,-22.5679661653274,-64.1054529611608
3.36350952482977,-22.8226478979192,-65.1036918741178
3.39469435259929,-23.0775980122067,-66.1014055544353
3.42616831095574,-23.3328429445667,-67.0986277466931
3.45793408057756,-23.5884085560062,-68.09538805747
3.48999436699719,-23.8443201435885,-69.0917120768127
3.52235190083141,-24.1006024510057,-70.0876214944729
3.55500943801399,-24.3572796783467,-71.0831342113964
3.58796976003036,-24.6143754911082,-72.0782644469067
3.62123567415453,-24.8719130284949,-73.0730228419998
3.6548100136882,-25.1299149110516,-74.067416559124
3.68869563820207,-25.3884032476715,-75.0614493788006
3.72289543377938,-25.6473996420209,-76.0551217934083
3.75741231326176,-25.9069251984214,-77.048431098429
3.79224921649725,-26.1670005272264,-78.0413714814301
3.82740911059078,-26.4276457497317,-79.0339341090378
3.8628949901568,-26.6888805026542,-80.0261072121266
3.8987098775744,-26.950723942216,-81.017876169445
3.93485682324469,-27.2131947478655,-82.0092235898599
3.9713389058506,-27.4763111256711,-83.0001293934046
4.00815923261915,-27.7400908114173,-83.9905708912781
4.04532093958604,-28.0045510734349,-84.980522864948
4.08282719186277,-28.2697087151952,-85.9699576444735
4.12068118390622,-28.5355800776971,-86.9588451861702
4.15888613979073,-28.8021810416743,-87.9471531497085
4.19744531348267,-29.0695270296502,-88.9348469747369
4.23636198911765,-29.3376330078666,-89.9218899571008
4.27563948128015,-29.6065134881092,-90.9082433247193
4.31528113528589,-29.8761825294565,-91.8938663131709
4.35529032746672,-30.1466537399728,-92.8787162410335
4.39567046545821,-30.417940278368,-93.8627485849982
4.43642498848988,-30.6900548556453,-94.8459170547921
4.4775573676781,-30.963009736756,-95.8281736679119
4.51907110632175,-31.2368167422806,-96.8094688241784
4.5609697402006,-31.5114872501538,-97.789751380107
4.60325683787646,-31.7870321974505,-98.7689687230825
4.64593600099711,-32.0634620822477,-99.7470668453229
4.68901086460306,-32.3407869655778,-100.723990417607
4.73248509743713,-32.619016473486,-101.699682862738
4.77636240225698,-32.8981597992056,-102.674086428708
4.82064651615042,-33.1782257054607,-103.647142261524
4.86534121085372,-33.4592225269085,-104.618790477653
4.91045029307287,-33.74115817273,-105.588970236037
4.95597760480779,-34.0240401293766,-106.557619809632
5.00192702367955,-34.3078754634814,-107.524676656411
5.04830246326064,-34.5926708249394,-108.490077489784
5.09510787340831,-34.8784324501641,-109.453758348368
5.14234724060096,-35.1651661655227,-110.415654665057
5.19002458827767,-35.452877390955,-111.375701335326
5.23814397718091,-35.7415711437764,-112.33383278471
5.28670950570238,-36.0312520426679,-113.289983035398
5.33572531023208,-36.3219243118531,-114.244085771883
5.3851955655106,-36.6135917854611,-115.1960744056
5.43512448498472,-36.9062579120756,-116.145882138504
5.48551632116624,-37.1999257594665,-117.09344202552
5.53637536599417,-37.4945980195021,-118.038687035814
5.58770595120032,-37.7902770132385,-118.981550112829
5.6395124486782,-38.0869646961815,-119.921964233029
5.69179927085541,-38.3846626637162,-120.859862463307
5.74457087106942,-38.6833721566988,-121.795178017005
5.7978317439469,-38.9830940672051,-122.727844308502
5.85158642578649,-39.2838289444284,-123.657795006326
5.90583949494522,-39.5855770007199,-124.584964084754
5.96059557222841,-39.8883381177647,-125.509285873857
6.01585932128325,-40.1921118528846,-126.430695107971
6.07163544899598,-40.4968974454604,-127.349126972548
6.12792870589285,-40.802693823465,-128.264517149369
6.18474388654463,-41.1094996100978,-129.176801860107
6.24208582997506,-41.4173131305124,-130.085917908198
6.29995942007296,-41.7261324186286,-130.991802719029
6.35836958600817,-42.0359552240187,-131.894394378415
6.41732130265143,-42.3467790188586,-132.793631669363
6.47681959099804,-42.6586010049364,-133.689454107127
6.53686951859554,-42.9714181207062,-134.581801972532
6.59747619997534,-43.2852270483808,-135.470616343595
6.65864479708826,-43.600024221051,-136.355839125428
6.72038051974424,-43.9158058298259,-137.237413078442
6.78268862605605,-44.2325678309817,-138.115281844868
6.84557442288714,-44.5503059531129,-138.9893899736
6.9090432663036,-44.8690157042758,-139.859682943378
6.97310056203039,-45.1886923791162,-140.726107184349
7.0377517659117,-45.5093310659739,-141.588610098004
7.10300238437567,-45.8309266539545,-142.447140075536
7.1688579749034,-46.1534738399624,-143.301646514635
7.2353241465022,-46.4769671356869,-144.15207983476
7.30240656018342,-46.8014008745347,-144.99839149091
7.37011092944454,-47.1267692185011,-145.840533985933
7.43844302075582,-47.4530661649755,-146.678460881409
7.50740865405143,-47.7802855534727,-147.512126807135
7.57701370322515,-48.1084210722861,-148.341487469267
7.64726409663064,-48.4374662650566,-149.166499657135
7.71816581758639,-48.7674145372521,-149.987121248794
7.78972490488532,-49.0982591625539,-150.803311215329
7.86194745330909,-49.4299932891435,-151.615029623977
7.93483961414723,-49.7626099458883,-152.422237640093
8.00840759572103,-50.096102048421,-153.224897528003
8.08265766391234,-50.4304624051093,-154.022972650797
8.1575961426972,-50.765683722914,-154.816427469093
8.23322941468451,-51.1017586131313,-155.605227538815
8.3095639216596,-51.4386795970185,-156.389339508042
8.38660616513294,-51.7764391112997,-157.168731112946
8.46436270689381,-52.11502951355,-157.943371172882
8.54284016956924,-52.454443087458,-158.713229584661
8.62204523718803,-52.7946720479628,-159.478277316047
8.70198465575007,-53.1357085462676,-160.238486398521
8.78266523380086,-53.4775446747261,-160.993829919353
8.86409384301146,-53.8201724716042,-161.744282013015
8.94627741876369,-54.1635839257137,-162.489817851973
9.02922296074091,-54.5077709809216,-163.230413636912
9.11293753352411,-54.8527255405308,-163.966046586397
9.19742826719366,-55.1984394715369,-164.696694926045
9.28270235793658,-55.5449046087586,-165.422337877209
9.36876706865943,-55.8921127588435,-166.142955645227
9.45562972960692,-56.2400557041507,-166.858529407264
9.54329773898623,-56.5887252065098,-167.569041299772
9.63177856359714,-56.9381130108594,-168.274474405611
9.72107973946796,-57.2882108487641,-168.974812740845
9.81120887249738,-57.6390104418136,-169.67004124126
9.90217363910233,-57.9905035049035,-170.360145748612
9.99398178687173,-58.3426817494011,-171.045112996642
10.0866411352264,-58.6955368861963,-171.724930596888
10.1801595760849,-59.0490606286401,-172.399587024306
10.2745450745362,-59.4032446953736,-173.069071602728
10.3698056695172,-59.7580808130463,-173.733374490191
10.4659494744983,-60.1135607189296,-174.392486664134
10.5629846781739,-60.4696761634237,-175.046399906507
10.6609195451601,-60.8264189124633,-175.695106788802
10.7597624166984,-61.1837807498207,-176.338600657019
10.8595217113663,-61.5417534793118,-176.976875616593
10.9602059257943,-61.9003289269042,-177.6099265173
11.0618236353893,-62.2594989427314,-178.237748938144
11.1643834950656,-62.6192554030139,-178.860339172262
11.2678942399815,-62.9795902118907,-179.477694211841
11.3723646862832,-63.3404953031613,-180.089811733072
11.4778037318562,-63.7019626419431,-180.696690081151
11.584220357083,-64.0639842262425,-181.29832825534
11.6916236256074,-64.4265520884462,-181.894725894095
11.8000226851074,-64.7896582967308,-182.485883260281
11.9094267680734,-65.1532949563953,-183.071801226472
12.0198451925953,-65.5174542111171,-183.65248126036
12.1312873631557,-65.8821282441347,-184.227925410267
12.2437627714308,-66.2473092793579,-184.79813629078
12.3572809970994,-66.6129895824077,-185.36311706851
12.4718517086581,-66.9791614615892,-185.922871447989
12.5874846642452,-67.3458172687972,-186.477403657704
12.7041897124719,-67.7129494003578,-187.026718436281
12.8219767932606,-68.0805502978079,-187.57082101882
12.9408559386922,-68.4486124486133,-188.109717123393
13.0608372738599,-68.8171283868285,-188.643412937704
13.181931017732,-69.1860906936991,-189.171915105916
13.3041474840221,-69.5554919982085,-189.695230715661
13.4274970820675,-69.9253249775715,-190.213367285215
13.5519903177158,-70.295582357675,-190.726332750866
13.6776377942199,-70.6662569134688,-191.23413545446
13.8044502131406,-71.0373414693071,-191.736784131142
13.9324383752588,-71.4088288992431,-192.234287897284
14.0616131814945,-71.7807121272772,-192.726656238607
14.1919856338362,-72.1529841275616,-193.213898998504
14.3235668362771,-72.5256379245609,-193.696026366561
14.4563679957616,-72.8986665931731,-194.173048867273
14.5904004231393,-73.2720632588085,-194.644977348974
14.7256755341283,-73.6458210974314,-195.111822972962
14.862204850288,-74.0199333355642,-195.573597202832
15,-74.3943932502552,-196.030311794024
