Frequency (Hz),Magnitude (dB),Phase (deg)
0.370575608318524,-19.737428485883,213.166993253519
0.374011405492782,-19.670596614559,212.745518172615
0.377479057710809,-19.6037330795666,212.321441199998
0.380978860317109,-19.5368331199685,211.894753134438
0.384511111394477,-19.4698917793005,211.465445098612
0.388076111789388,-19.4029038958924,211.033508553401
0.391674165137619,-19.3358640927077,210.598935312125
0.395305577890109,-19.2687667666807,210.16171755466
0.398970659339064,-19.2016060775275,209.721847841422
0.402669721644295,-19.1343759360068,209.279319127182
0.406403079859808,-19.0670699916049,208.834124774673
0.410171051960637,-18.9996816196186,208.386258567957
0.413973958869927,-18.9322039076066,207.935714725521
0.417812124486265,-18.8646296411795,207.482487913047
0.42168587571127,-18.7969512890972,207.026573255838
0.425595542477432,-18.7291609876382,206.567966350839
0.429541457776217,-18.6612505242069,206.106663278225
0.433523957686426,-18.5932113201386,205.642660612502
0.437543381402819,-18.5250344126636,205.175955433071
0.441600071265005,-18.456710435985,204.706545334228
0.4456943727866,-18.3882296014261,204.234428434513
0.449826634684654,-18.319581676597,203.759603385396
0.453997208909354,-18.2507559635282,203.28206937921
0.458206450673995,-18.1817412757152,202.801826156298
0.462454718485242,-18.1125259140142,202.318874011296
0.466742374173654,-18.0430976413241,201.833213798506
0.471069782924513,-17.9734436559867,201.344846936277
0.475437313308917,-17.9035505638302,200.853775410335
0.479845337315181,-17.8334043487782,200.360001775988
0.48429423038051,-17.7629903419367,199.86352915912
0.488784371422984,-17.6922931890695,199.364361255909
0.493316142873827,-17.6212968163617,198.862502331172
0.497889930709978,-17.5499843943655,198.357957215247
0.50250612448697,-17.4783383000124,197.850731299321
0.507165117372103,-17.4063400765694,197.340830529105
0.511867306177934,-17.3339703914024,196.82826139673
0.516613091396073,-17.261208991404,196.313030930776
0.521402877231297,-17.1880346559259,195.795146684283
0.526237071635969,-17.1144251470475,195.274616720632
0.531116086344791,-17.040357156993,194.75144959714
0.536040336909868,-16.965806252498,194.225654346222
0.541010242736104,-16.8907468159043,193.697240453954
0.546026227116921,-16.8151519827462,193.166217835853
0.551088717270311,-16.7389935755667,192.632596809689
0.556198144375226,-16.6622420336819,192.096388065103
0.561354943608297,-16.5848663385809,191.557602629811
0.566559554180905,-16.506833934625,191.016251832142
0.571812419376583,-16.4281106446731,190.47234725962
0.577113986588776,-16.3486605802275,189.925900713307
0.582464707358941,-16.2684460456533,189.37692415755
0.587865037415011,-16.1874274359803,188.825429664774
0.593315436710205,-16.1055631277488,188.271429354918
0.598816369462208,-16.022809362303,187.714935329037
0.604368304192702,-15.9391201208785,187.155959596593
0.609971713767279,-15.8544469907563,186.594513995851
0.615627075435706,-15.7687390216855,186.030610106756
0.621334870872584,-15.6819425716847,185.464259155601
0.627095586218364,-15.5940011412387,184.895471910667
0.632909712120754,-15.5048551947972,184.324258567979
0.638777743776512,-15.4144419683579,183.750628626148
0.644700180973619,-15.3226952617791,183.174590749182
0.650677528133848,-15.2295452143078,182.59615261598
0.656710294355725,-15.1349180616306,182.015320755055
0.662798993457891,-15.0387358725526,181.43210036282
0.668944144022864,-14.9409162631766,180.846495103563
0.675146269441207,-14.8413720861918,180.25850688894
0.681405897956107,-14.7400110925771,179.66813563452
0.687723562708364,-14.6367355626801,179.075378990539
0.694099801781804,-14.5314419032305,178.480232043578
0.7005351582491,-14.424020206392,177.882686985417
0.707030180218036,-14.3143537664215,177.282732744655
0.713585420878183,-14.2023185488946,176.680354576049
0.720201438548018,-14.0877826067382,176.075533601647
0.726878796722474,-13.9706054364842,175.468246296824
0.733618064120939,-13.8506372671844,174.858463913135
0.740419814735688,-13.7277182732892,174.246151828506
0.747284627880774,-13.6016777014589,173.631268813562
0.754213088241372,-13.4723328996932,173.013766200892
0.76120578592357,-13.3394882353034,172.393586941517
0.768263316504636,-13.2029338860319,171.770664529909
0.77538628108374,-13.0624444859793,171.144921775158
0.782575286333152,-12.9177776048378,170.516269391483
0.789830944549914,-12.7686720351238,169.884604375685
0.797153873707986,-12.614845857512,169.249808132376
0.804544697510886,-12.4559942488079,168.611744299256
0.812004045444807,-12.2917869903099,167.970256214145
0.819532552832232,-12.1218656260087,167.32516395207
0.827130860886045,-11.9458402098488,166.67626084383
0.834799616764147,-11.7632855686251,166.023309365953
0.842539473624571,-11.5737369913347,165.366036264368
0.850351090681115,-11.3766852360788,164.704126738547
0.858235133259488,-11.1715707207361,164.037217466597
0.866192272853973,-10.9577767320602,163.364888191169
0.874223187184627,-10.7346214474863,162.68665150588
0.882328560254994,-10.5013485119178,162.001940375131
0.890509082410369,-10.2571158441857,161.310092776332
0.898765450396593,-10.0009822593057,160.610332657917
0.907098367419397,-9.73189137547997,159.901746137563
0.915508543204293,-9.44865211820851,159.183251490854
0.923996694057025,-9.14991492236233,158.453560953516
0.932563542924574,-8.83414244403718,157.711131607636
0.941209819456737,-8.49957319407338,156.954101531365
0.949936260068267,-8.14417594422267,156.180205785159
0.958743608001601,-7.76559195867747,155.386664400184
0.967632613390154,-7.36106094937967,154.570030857249
0.976604033322219,-6.92732495518525,153.725983808313
0.985658631905441,-6.46050179827169,152.84903563427
0.994797180331901,-5.95591587204774,151.932116428818
1.0040204569438,-5.40786790679648,150.96596669967
1.01332924729975,-4.80931554664714,149.938228017913
1.02272434424167,-4.15142036315567,148.832041244222
1.03220654796235,-3.42288932797136,147.623812000383
1.04177666607355,-2.60899016921329,146.279506595002
1.05143551367484,-1.69003138940384,144.748221714412
1.06118391342298,-0.638930183769068,142.950386521448
1.07102269560201,0.58283448104477,140.754609965146
1.08095269819396,2.03222133696446,137.928299735848
1.09097476695022,3.7970116357814,134.020727537912
1.10108975546358,6.01630566476966,128.047278888818
1.11129852524093,8.89242475896158,117.498847732891
1.12160194577664,12.418410143588,95.1543729163783
1.13200089462658,14.0887042998786,50.8108436156399
1.14249625748293,11.0535570940743,12.8924288058589
1.15308892824956,7.44099400272865,-4.52272981289979
1.16377980911818,4.5675790941616,-13.2051610839116
1.17456981064518,2.2844550004413,-18.3711236360964
1.1854598518292,0.405947591873896,-21.8670034306832
1.19645086018939,-1.18857338258857,-24.4549123266837
1.2075437718444,-2.57558431988219,-26.4982092101741
1.21873953159211,-3.80533513528965,-28.190238637415
1.23003909299012,-4.91223450784362,-29.6428099388132
1.24144341843695,-5.92073812164967,-30.9248899193211
1.25295347925402,-6.84879204869425,-32.0812539479276
1.26457025576835,-7.70992777388763,-33.1422039873757
1.27629473739609,-8.51458665890889,-34.1289625841578
1.28812792272678,-9.27098679066429,-35.0568273308964
1.30007081960838,-9.98570801112928,-35.9370982470534
1.31212444523316,-10.6640975767104,-36.7783001005689
1.32428982622427,-11.3105582358844,-37.5869828277598
1.33656799872323,-11.9287571751694,-38.3682604763932
1.34896000847814,-12.5217804450717,-39.1261830597397
1.3614669109328,-13.0922490251652,-39.8639987224507
1.37408977131656,-13.642407383554,-40.5843421595984
1.38682966473504,-14.1741919753435,-41.28937238498
1.39968767626174,-14.6892848822838,-41.9808750390066
1.41266490103043,-15.1891562912214,-42.660339437874
1.42576244432843,-15.6750984807637,-43.3290173461959
1.43898142169074,-16.14825327087,-43.9879683346846
1.45232295899506,-16.6096343855631,-44.6380951614927
1.4657881925577,-17.0601458176802,-45.28017164462
1.47937826923032,-17.5005970224544,-45.9148648195015
1.49309434649764,-17.9317155741856,-46.5427527023686
1.50693759257601,-18.354157777247,-47.1643386425044
1.52090918651294,-18.7685176153071,-47.7800630030156
1.53501031828746,-19.1753343412543,-48.3903127320287
1.54924218891154,-19.5750989480413,-48.9954292551291
1.56360601053233,-19.9682597126029,-49.5957150221869
1.57810300653543,-20.3552269676216,-50.1914389682566
1.59273441164908,-20.7363772266034,-50.7828410925162
1.60750147204929,-21.1120567645925,-51.3701363165745
1.62240544546607,-21.4825847384616,-51.9535177506202
1.63744760129042,-21.8482559160038,-52.5331594703598
1.65262922068258,-22.2093430712138,-53.1092188877416
1.66795159668105,-22.5660990935648,-53.6818387827464
1.68341603431276,-22.9187588512893,-54.2511490510959
1.69902385070423,-23.2675408422944,-54.8172682128086
1.71477637519372,-23.6126486611012,-55.380304718598
1.73067494944449,-23.9542723058656,-55.940358084707
1.74672092755903,-24.2925893459493,-56.4975198816002
1.76291567619442,-24.6277659675158,-57.0518745977178
1.77926057467872,-24.959957912126,-57.6035003960538
1.79575701512845,-25.2893113212038,-58.1524697784936
1.81240640256716,-25.6159634974735,-58.6988501705201
1.82921015504511,-25.9400435929725,-59.2427044369625
1.84616970376,-26.2616732319693,-59.7840913378623
1.86328649317893,-26.5809670760362,-60.3230659321953
1.88056198116138,-26.8980333376014,-60.8596799360646
1.89799763908341,-27.2129742475098,-61.3939820410442
1.91559495196297,-27.5258864814453,-61.9260181975569
1.93335541858634,-27.8368615494764,-62.4558318675015
1.95128055163586,-28.1459861524825,-62.9834642497761
1.9693718778187,-28.4533425087772,-63.5089544818586
1.98763093799693,-28.7590086538653,-64.0323398201987
2.00605928731874,-29.0630587159356,-64.5536558018137
2.02465849535091,-29.3655631694042,-65.0729363891875
2.04343014621247,-29.6665890685669,-65.5902141003043
2.06237583870963,-29.9662002631987,-66.105520125429
2.08149718647196,-30.2644575977425,-66.618884432048
2.10079581808983,-30.5614190955581,-67.1303358592211
2.12027337725309,-30.8571401295473,-67.6399022024451
2.13993152289111,-31.1516735803439,-68.1476102900026
2.15977192931401,-31.44506998313,-68.6534860516642
2.17979628635534,-31.7373776640423,-69.1575545805079
2.20000629951595,-32.0286428670338,-69.6598401885406
2.22040369010926,-32.3189098719756,-70.1603664567298
2.24099019540789,-32.6082211047071,-70.6591562799877
2.26176756879158,-32.8966172396785,-71.1562319075964
2.28273757989658,-33.1841372957696,-71.6516149795034
2.30390201476635,-33.4708187258147,-72.1453265588847
2.32526267600366,-33.7566975003173,-72.6373871613198
2.34682138292415,-34.0418081857945,-73.1278167808967
2.36857997171126,-34.3261840181524,-73.61663491353
2.39054029557266,-34.6098569714595,-74.1038605777493
2.41270422489804,-34.8928578224536,-74.5895123331882
2.43507364741842,-35.1752162110898,-75.0736082969827
2.45765046836698,-35.4569606974097,-75.5561661582707
2.48043661064127,-35.738118814992,-76.0372031909617
2.50343401496704,-36.0187171212202,-76.516736264937
2.52664464006347,-36.298781244587,-76.9947818558173
2.55007046281008,-36.5783359292345,-77.4713560534306
2.57371347841501,-36.8574050769171,-77.9464745690999
2.59757570058503,-37.1360117865566,-78.4201527418504
2.62165916169702,-37.4141783915474,-78.8924055436464
2.64596591297107,-37.6919264949566,-79.3632475837366
2.67049802464517,-37.9692770027554,-79.8326931121979
2.69525758615158,-38.246250155204,-80.3007560227505
2.72024670629474,-38.5228655565073,-80.7674498549126
2.74546751343092,-38.799142202848,-81.2327877955632
2.77092215564945,-39.0750985088952,-81.6967826799654
2.79661280095573,-39.3507523328826,-82.1594469923107
2.82254163745583,-39.6261210003406,-82.6207928658306
2.8487108735429,-39.9012213265626,-83.0808320825237
2.87512273808522,-40.1760696378799,-83.5395760725398
2.90177948061607,-40.4506817918138,-83.9970359132626
2.92868337152529,-40.7250731961705,-84.4532223281269
2.9558367022527,-40.9992588271373,-84.9081456852035
2.98324178548321,-41.2732532464377,-85.3618159955871
3.01090095534385,-41.5470706175979,-85.8142429116139
3.03881656760253,-41.8207247213729,-86.2654357249373
3.06699099986868,-42.0942289703789,-86.7154033644893
3.09542665179579,-42.3675964229744,-87.1641543943503
3.12412594528577,-42.6408397964322,-87.6116970115502
3.15309132469524,-42.9139714794368,-88.0580390438241
3.18232525704368,-43.1870035439468,-88.5031879473393
3.21183023222359,-43.459947756452,-88.9471508044166
3.24160876321257,-43.7328155886591,-89.3899343212592
3.27166338628728,-44.0056182276346,-89.8315448257102
3.30199666123955,-44.2783665854325,-90.2719882650523
3.33261117159433,-44.5510713082331,-90.7112702038643
3.36350952482977,-44.8237427850185,-91.149395821949
3.39469435259929,-45.0963911558064,-91.5863699123476
3.42616831095574,-45.3690263194658,-92.0221968794511
3.45793408057756,-45.6416579411344,-92.4568807372192
3.48999436699719,-45.9142954592579,-92.8904251075236
3.52235190083141,-46.1869480922697,-93.3228332186198
3.55500943801399,-46.4596248449281,-93.7541079037631
3.58796976003036,-46.7323345143288,-94.1842515999728
3.62123567415453,-47.005085695607,-94.613266346961
3.6548100136882,-47.2778867873465,-95.0411537862263
3.68869563820207,-47.5507459967069,-95.4679151603269
3.72289543377938,-47.8236713442858,-95.8935513123376
3.75741231326176,-48.0966706687265,-96.3180626854989
3.79224921649725,-48.3697516310847,-96.7414493230642
3.82740911059078,-48.6429217189655,-97.1637108683521
3.8628949901568,-48.9161882504427,-97.5848465650097
3.8987098775744,-49.1895583777697,-98.004855257491
3.93485682324469,-49.4630390908935,-98.4237353917582
3.9713389058506,-49.7366372207808,-98.8414850162062
4.00815923261915,-50.0103594425661,-99.2581017828196
4.04532093958604,-50.2842122785306,-99.6735829485627
4.08282719186277,-50.5582021009195,-100.087925377005
4.12068118390622,-50.8323351346083,-100.501125540191
4.15888613979073,-51.1066174596231,-100.913179520747
4.19744531348267,-51.3810550135244,-101.324083014238
4.23636198911765,-51.6556535936618,-101.73383133177
4.27563948128015,-51.9304188593049,-102.142419402839
4.31528113528589,-52.2053563336586,-102.54984177843
4.35529032746672,-52.4804714057696,-102.956092634368
4.39567046545821,-52.7557693323285,-103.361165774917
4.43642498848988,-53.0312552393754,-103.765054636627
4.4775573676781,-53.3069341239137,-104.167752292435
4.51907110632175,-53.5828108554382,-104.56925145601
4.5609697402006,-53.8588901773828,-104.969544486348
4.60325683787646,-54.1351767084924,-105.368623392611
4.64593600099711,-54.411674944125,-105.766479839205
4.68901086460306,-54.6883892574882,-106.163105151109
4.73248509743713,-54.9653239008147,-106.558490319426
4.77636240225698,-55.2424830064817,-106.952626007181
4.82064651615042,-55.519870588078,-107.345502555345
4.86534121085372,-55.7974905414239,-107.73710998908
4.91045029307287,-56.0753466455464,-108.127438024216
4.95597760480779,-56.3534425636154,-108.516476073931
5.00192702367955,-56.631781843843,-108.904213255657
5.04830246326064,-56.9103679203505,-109.290638398179
5.09510787340831,-57.1892041140065,-109.67574004894
5.14234724060096,-57.4682936332389,-110.059506481545
5.19002458827767,-57.7476395748243,-110.441925703435
5.23814397718091,-58.0272449246581,-110.82298546376
5.28670950570238,-58.3071125585076,-111.202673261411
5.33572531023208,-58.5872452427517,-111.580976353226
5.3851955655106,-58.8676456351095,-111.957881762343
5.43512448498472,-59.1483162853602,-112.333376286715
5.48551632116624,-59.4292596360568,-112.707446507755
5.53637536599417,-59.7104780232363,-113.080078799118
5.58770595120032,-59.9919736771284,-113.451259335604
5.6395124486782,-60.273748722865,-113.820974102178
5.69179927085541,-60.5558051811912,-114.189208903092
5.74457087106942,-60.8381449691822,-114.555949371104
5.7978317439469,-61.1207699009656,-114.921180976785
5.85158642578649,-61.4036816884514,-115.284889037895
5.90583949494522,-61.6868819420717,-115.647058728836
5.96059557222841,-61.9703721715315,-116.007675090149
6.01585932128325,-62.2541537865713,-116.366723038071
6.07163544899598,-62.5382280977427,-116.724187374117
6.12792870589285,-62.8225963171996,-117.080052794692
6.18474388654463,-63.107259559504,-117.434303900722
6.24208582997506,-63.3922188424485,-117.786925207285
6.29995942007296,-63.6774750878963,-118.137901153245
6.35836958600817,-63.9630291226388,-118.487216110861
6.41732130265143,-64.2488816792725,-118.834854395383
6.47681959099804,-64.5350333970943,-119.180800274604
6.53686951859554,-64.8214848230165,-119.525037978372
6.59747619997534,-65.1082364125028,-119.867551708048
6.65864479708826,-65.3952885305229,-120.208325645899
6.72038051974424,-65.682641452529,-120.547343964413
6.78268862605605,-65.970295365452,-120.884590835539
6.84557442288714,-66.2582503687183,-121.22005043983
6.9090432663036,-66.5465064752874,-121.55370697548
6.97310056203039,-66.8350636127099,-121.885544667267
7.0377517659117,-67.1239216242052,-122.215547775356
7.10300238437567,-67.4130802697596,-122.54370060399
7.1688579749034,-67.7025392272434,-122.869987510042
7.2353241465022,-67.992298093548,-123.194392911422
7.30240656018342,-68.2823563857406,-123.516901295339
7.37011092944454,-68.5727135422382,-123.837497226393
7.43844302075582,-68.863368923998,-124.156165354522
7.50740865405143,-69.1543218157259,-124.472890422756
7.57701370322515,-69.4455714271004,-124.787657274814
7.64726409663064,-69.7371168940126,-125.100450862498
7.71816581758639,-70.0289572798204,-125.411256252915
7.78972490488532,-70.3210915766175,-125.720058635495
7.86194745330909,-70.6135187065146,-126.02684332881
7.93483961414723,-70.9062375229335,-126.331595787191
8.00840759572103,-71.1992468119121,-126.634301607139
8.08265766391234,-71.4925452934203,-126.93494653352
8.1575961426972,-71.7861316226846,-127.233516465544
8.23322941468451,-72.0800043915214,-127.529997462531
8.3095639216596,-72.3741621296782,-127.824375749449
8.38660616513294,-72.6686033061807,-128.116637722234
8.46436270689381,-72.963326330685,-128.406769952875
8.54284016956924,-73.2583295548347,-128.694759194286
8.62204523718803,-73.5536112736209,-128.980592384931
8.70198465575007,-73.8491697267446,-129.264256653236
8.78266523380086,-74.1450030999797,-129.545739321757
8.86409384301146,-74.441109526537,-129.82502791113
8.94627741876369,-74.7374870884261,-130.102110143773
9.02922296074091,-75.0341338178159,-130.376973947377
9.11293753352411,-75.3310476983921,-130.649607458152
9.19742826719366,-75.62822666671,-130.919999023854
9.28270235793658,-75.9256686135423,-131.188137206577
9.36876706865943,-76.2233713852212,-131.454010785324
9.45562972960692,-76.5213327849724,-131.717608758355
9.54329773898623,-76.8195505742419,-131.978920345309
9.63177856359714,-77.1180224740125,-132.237934989108
9.72107973946796,-77.4167461661116,-132.494642357649
9.81120887249738,-77.7157192945065,-132.749032345277
9.90217363910233,-78.0149394665889,-133.001095074047
9.99398178687173,-78.3144042544463,-133.250820894788
10.0866411352264,-78.6141111961192,-133.498200387952
10.1801595760849,-78.9140577968448,-133.743224364271
10.2745450745362,-79.2142415302845,-133.985883865221
10.3698056695172,-79.5146598397361,-134.226170163283
10.4659494744983,-79.8153101393288,-134.464074762035
10.5629846781739,-80.1161898152009,-134.699589396045
10.6609195451601,-80.4172962266595,-134.932706030599
10.7597624166984,-80.7186267073211,-135.163416861249
10.8595217113663,-81.0201785662328,-135.391714313202
10.9602059257943,-81.3219490889742,-135.617591040534
11.0618236353893,-81.623935538738,-135.841039925263
11.1643834950656,-81.9261351573899,-136.062054076254
11.2678942399815,-82.2285451665069,-136.280626827992
11.3723646862832,-82.531162768394,-136.496751739206
11.4778037318562,-82.8339851470783,-136.71042259136
11.584220357083,-83.1370094692801,-136.921633387012
11.6916236256074,-83.4402328853614,-137.130378348057
11.8000226851074,-83.7436525302508,-137.336651913839
11.9094267680734,-84.0472655243446,-137.540448739164
12.0198451925953,-84.3510689743843,-137.741763692195
12.1312873631557,-84.6550599743095,-137.940591852255
12.2437627714308,-84.9592356060874,-138.136928507523
12.3572809970994,-85.2635929405163,-138.330769152658
12.4718517086581,-85.5681290380062,-138.522109486318
12.5874846642452,-85.8728409493331,-138.710945408616
12.7041897124719,-86.1777257163703,-138.8972730185
12.8219767932606,-86.4827803727929,-139.081088611061
12.9408559386922,-86.7880019447596,-139.262388674783
13.0608372738599,-87.0933874515675,-139.441169888738
13.181931017732,-87.3989339062843,-139.617429119729
13.3041474840221,-87.7046383163542,-139.791163419386
13.4274970820675,-88.0104976841802,-139.962370021225
13.5519903177158,-88.316509007681,-140.131046337671
13.6776377942199,-88.6226692808249,-140.297189957053
13.8044502131406,-88.9289754941381,-140.460798640568
13.9324383752588,-89.2354246351902,-140.621870319236
14.0616131814945,-89.542013689055,-140.780403090834
14.1919856338362,-89.8487396387486,-140.936395216818
14.3235668362771,-90.1555994656433,-141.089845119244
14.4563679957616,-90.4625901498594,-141.240751377693
14.5904004231393,-90.7697086706336,-141.389112726187
14.7256755341283,-91.076952006665,-141.534928050126
14.862204850288,-91.3843171364393,-141.678196383232
15,-91.691801038531,-141.818916904512
