time,vSI,vs
4.41300000000000026,9.99994214783636592e-1,1.57415832384185717e-3
4.41400000000000059,9.9999431743251288e-1,1.57507175136295703e-3
4.41500000000000004,9.99994420131794515e-1,1.57584011783102555e-3
4.41600000000000037,9.99994522871563318e-1,1.57646387325864265e-3
4.41699999999999982,9.99994625641931645e-1,1.57694347999221647e-3
4.41800000000000015,9.99994728433044711e-1,1.57727941252066694e-3
4.41900000000000048,9.9999483123508115e-1,1.57747215777211082e-3
4.41999999999999993,9.99994934038254124e-1,1.57752221443580596e-3
4.42100000000000026,9.99995036832811324e-1,1.57743009357107851e-3
4.4220000000000006,9.99995139609036521e-1,1.57719631780985385e-3
4.42300000000000004,9.99995242357249903e-1,1.57682142178941671e-3
4.42400000000000038,9.99995345067809294e-1,1.57630595178749784e-3
4.42499999999999982,9.99995447731111042e-1,1.57565046585063763e-3
4.42600000000000016,9.99995550337589689e-1,1.57485553331499135e-3
4.42700000000000049,9.9999565287772052e-1,1.57392173512556376e-3
4.42799999999999994,9.99995755342019232e-1,1.57284966354227177e-3
4.42900000000000027,9.99995857721042714e-1,1.57163992197516906e-3
4.4300000000000006,9.9999596000539015e-1,1.57029312506573203e-3
4.43100000000000005,9.99996062185703027e-1,1.5688098985241481e-3
4.43200000000000038,9.99996164252667352e-1,1.5671908790315923e-3
4.43299999999999983,9.99996266197012984e-1,1.56543671378317679e-3
4.43400000000000016,9.99996368009514969e-1,1.56354806113054344e-3
4.4350000000000005,9.99996469680994537e-1,1.5615255897569744e-3
4.43599999999999994,9.99996571202319107e-1,1.55936997902343688e-3
4.43700000000000028,9.9999667256440361e-1,1.55708191864047628e-3
4.43800000000000061,9.99996773758211055e-1,1.5546621087721992e-3
4.43900000000000006,9.99996874774752964e-1,1.5521112595940135e-3
4.44000000000000039,9.99996975605090155e-1,1.5494300915876091e-3
4.44099999999999984,9.99997076240334293e-1,1.54661933510303337e-3
4.44200000000000017,9.99997176671646559e-1,1.54367973059756688e-3
4.4430000000000005,9.9999727689024076e-1,1.54061202790201036e-3
4.44399999999999995,9.99997376887382328e-1,1.53741698695709483e-3
4.44500000000000028,9.99997476654389317e-1,1.53409537707980279e-3
4.44600000000000062,9.99997576182633519e-1,1.5306479770360302e-3
4.44700000000000006,9.99997675463540681e-1,1.52707557493017392e-3
4.4480000000000004,9.99997774488590618e-1,1.52337896827913974e-3
4.44899999999999984,9.99997873249319658e-1,1.51955896360153175e-3
4.45000000000000018,9.99997971737319191e-1,1.51561637638125473e-3
4.45100000000000051,9.99998069944237344e-1,1.51155203115307382e-3
4.45199999999999996,9.9999816786177953e-1,1.5073667612237455e-3
4.45300000000000029,9.99998265481709114e-1,1.50306140840163758e-3
4.45400000000000063,9.99998362795847417e-1,1.49863682333805357e-3
4.45500000000000007,9.99998459796074712e-1,1.49409386501384261e-3
4.45600000000000041,9.99998556474331002e-1,1.48943340078459829e-3
4.45699999999999985,9.99998652822616241e-1,1.48465630612308825e-3
4.45800000000000018,9.99998748832991002e-1,1.47976346479203867e-3
