#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BE4E00
#Date Time: 2026-04-06 16:37:35.999.661.312
#Sample rate: 136.533Hz
#Samples: 16000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: -1 V Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: -1.5 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 3: Disabled
#Mode: Simple
#Type: DC
#Offset: 2.75 V
#Wavegen Channel 4: Disabled
#Mode: Simple
#Type: DC
#Offset: -2.75 V

Time (s),Channel 1 (V),Channel 2 (V)
-58.59392,0.3633541822507963,1.470238384854035
-58.58659575999999,0.3604636294361088,1.471895748144564
-58.57927151999999,0.3496447031868496,1.469824044031402
-58.57194728,0.3481581331678674,1.471647143650985
-58.56462303999999,0.3384954280444833,1.469906912195929
-58.5572988,0.3356874624530725,1.4710670664993
-58.54997456,0.3294108334840367,1.470569857512141
-58.54265031999999,0.3242904256408758,1.470486989347614
-58.53532608,0.3218128089425721,1.471481407321932
-58.52800183999999,0.3139670227312773,1.470072648524982
-58.52067759999999,0.3142973716243845,1.471812879980038
-58.51335336,0.3061212365199825,1.469741175866876
-58.50602911999999,0.3071948704225808,1.471398539157406
-58.49870488,0.3012485903466521,1.469989780360455
-58.49138064,0.3003401308906074,1.470652725676667
-58.48405639999999,0.2990187353181788,1.470984198334773
-58.47673216,0.2958804208336608,1.470238384854035
-58.46940791999999,0.297779926969027,1.471564275486459
-58.46208367999999,0.2924943446793126,1.469741175866876
-58.45475944,0.2968714675129823,1.471730011815511
-58.44743519999999,0.292329170232759,1.469741175866876
-58.44011096,0.2956326591638305,1.471149934663826
-58.43278672,0.2944764380379554,1.470321253018561
-58.42546247999999,0.296210769726768,1.470652725676667
-58.41813824,0.2994316714345627,1.471398539157406
-58.41081399999999,0.2986057992017949,1.470072648524982
-58.40348975999999,0.3049650153941075,1.471812879980038
-58.39616552,0.3030655092587414,1.469658307702349
-58.38884127999999,0.3107461210234826,1.471647143650985
-58.38151704,0.3106635338002059,1.469989780360457
-58.3741928,0.3172705116623489,1.471149934663826
-58.36686855999999,0.3213172856029114,1.470735593841194
-58.35954432,0.3258595828831348,1.470404121183088
-58.35222008,0.3341183052108135,1.471564275486459
-58.34489583999999,0.3361003985694564,1.469906912195929
-58.3375716,0.3466715631488853,1.471812879980038
-58.33024735999999,0.3485710692842513,1.469824044031402
-58.32292311999999,0.3594725827567915,1.471564275486458
-58.31559888,0.3640974672602875,1.470321253018561
-58.30827463999999,0.3727691257043502,1.470652725676667
-58.3009504,0.3821840691579039,1.471315670992879
-58.29362616,0.3885432853502165,1.470238384854035
-58.28630191999999,0.4010139560650114,1.471812879980038
-58.27897768,0.4076209339271545,1.469906912195929
-58.27165343999999,0.4243861402523423,1.471812879980038
-58.26432919999999,0.433222973142973,1.469989780360456
-58.25700496,0.448997132788825,1.471232802828353
-58.24968071999999,0.4612200418337896,1.470569857512141
-58.24235648,0.4760031548003346,1.47081846200572
-58.23503224,0.4928509483487993,1.471564275486459
-58.22770799999999,0.5051564446170407,1.470072648524982
-58.22038376,0.5254729015431303,1.472144352638144
-58.21305951999999,0.5362918277923896,1.469989780360455
-58.20573527999999,0.556690871941756,1.471647143650985
-58.19841104,0.5704003510057029,1.470238384854035
-58.19108679999999,0.5895605868059175,1.470984198334773
-58.18376256,0.6074820142569806,1.4710670664993
-58.17643832,0.6239168716890613,1.470321253018561
-58.16911407999999,0.6453069625177492,1.471647143650985
-58.16178984,0.6600074882610174,1.469906912195929
-58.15446559999999,0.6837926085647322,1.471895748144564
-58.14714135999999,0.6984105470847236,1.469906912195929
-58.13981712,0.7212872079323938,1.471398539157406
-58.13249287999999,0.7385479375972424,1.470486989347614
-58.12516864,0.7590295689698857,1.470652725676667
-58.1178444,0.7804196597985738,1.471398539157406
-58.11052015999999,0.7977629766866992,1.470072648524982
-58.10319592,0.8217132714369675,1.471812879980038
-58.09587167999999,0.8375700183061108,1.469741175866876
-58.08854743999999,0.862346185289147,1.471730011815511
-58.0812232,0.8783681066048439,1.469741175866876
-58.07389895999999,0.9014925291223443,1.470984198334773
-58.06657472,0.9207353521458359,1.470404121183088
-58.05925048,0.9411343962952023,1.470569857512141
-58.05192623999999,0.9633503593566582,1.471315670992879
-58.044602,0.9799503912352926,1.469741175866876
-58.03727775999999,1.004396209325222,1.471895748144564
-58.02995351999999,1.020087781747811,1.469989780360455
-58.02262928,1.043955489274803,1.471730011815511
-58.01530503999999,1.060638108376714,1.470321253018561
-58.0079808,1.081780437535552,1.47081846200572
-58.00065656,1.101849132791831,1.471315670992879
-57.99333231999999,1.119275036903233,1.470404121183088
-57.98600808,1.141408412741412,1.471647143650985
-57.97868384,1.15586117681485,1.469741175866876
-57.97135959999999,1.179150773778904,1.471812879980038
-57.96403536,1.193190601735958,1.469989780360455
-57.95671111999999,1.214332930894816,1.471315670992879
-57.94938687999999,1.230189677763975,1.470486989347614
-57.94206264,1.248111105215022,1.470652725676667
-57.93473839999999,1.267106166568683,1.471481407321932
-57.92741416,1.280650471186076,1.470072648524982
-57.92008992,1.30137986422855,1.471812879980038
-57.91276567999999,1.312611726594193,1.469741175866876
-57.90544144,1.332845596297006,1.471647143650985
-57.89811719999999,1.344738156448863,1.470155516689508
-57.89079295999999,1.361998886113725,1.471067066499299
-57.88346872,1.375956126847489,1.47081846200572
-57.87614447999999,1.389335257018329,1.470569857512141
-57.86882024,1.405687527227133,1.471647143650985
-57.861496,1.415102470680687,1.469741175866876
-57.85417175999999,1.432528374792088,1.471812879980038
-57.84684752,1.440126399333553,1.469906912195929
-57.83952327999999,1.455239861193205,1.471564275486459
-57.83219903999999,1.463828932413991,1.470321253018561
-57.8248748,1.475721492565849,1.470901330170247
-57.81755055999999,1.487366291047876,1.471315670992879
-57.81022632,1.494881728366063,1.470238384854035
-57.80290208,1.506691701294644,1.471812879980038
-57.79557783999999,1.509582254109331,1.469906912195929
-57.7882536,1.520979290921528,1.471978616309091
-57.78092935999999,1.523291733173278,1.470072648524982
-57.77360511999999,1.532541502180278,1.471315670992879
-57.76628088,1.537166386683778,1.470652725676667
-57.75895663999999,1.542947492313154,1.47081846200572
-57.7516324,1.550132580738234,1.471647143650985
-57.74430816,1.551619150757216,1.470155516689508
-57.73698391999999,1.560290809201279,1.471978616309091
-57.72965968,1.559960460308172,1.469989780360455
-57.72233543999999,1.567888833742744,1.471647143650985
-57.71501119999999,1.568136595412574,1.470321253018561
-57.70768696,1.573339590479012,1.470984198334773
-57.70036271999999,1.57647790496353,1.4710670664993
-57.69303848,1.577551538866128,1.470404121183088
-57.68571424,1.582837121155842,1.471647143650985
-57.67838999999999,1.580772440573922,1.469906912195929
-57.67106576,1.586718720649851,1.471812879980038
-57.66374151999999,1.58366299338861,1.469824044031402
-57.65641727999999,1.58804011622228,1.471232802828353
-57.64909304,1.586553546203298,1.470321253018561
-57.64176879999999,1.587627180105896,1.470652725676667
-57.63444456,1.589113750124877,1.471315670992879
-57.62712032,1.586305784533467,1.470155516689508
-57.61979607999999,1.589278924571432,1.471812879980038
-57.61247184,1.583828167835164,1.469824044031402
-57.6051476,1.587131656766235,1.471647143650985
-57.59782335999999,1.581763487253244,1.469989780360455
-57.59049912,1.582506772262735,1.4710670664993
-57.58317487999999,1.579698806671324,1.47081846200572
-57.57585063999999,1.577056015526467,1.470569857512142
-57.5685264,1.57672566663336,1.471647143650985
-57.56120215999999,1.570201275994493,1.469989780360455
-57.55387792,1.571274909897092,1.471812879980038
-57.54655368,1.563263949239243,1.469824044031402
-57.53922943999999,1.563511710909074,1.471647143650985
-57.5319052,1.556739558600377,1.470404121183088
-57.52458095999999,1.55384900578569,1.470901330170247
-57.51725671999999,1.550462929631335,1.471315670992878
-57.50993248,1.543773364545922,1.470404121183088
-57.50260823999999,1.542204207303663,1.471812879980038
-57.495284,1.532706676626832,1.469989780360455
-57.48795976,1.531715629947511,1.471978616309091
-57.48063551999999,1.521887750377573,1.470072648524982
-57.47331128,1.519244959232716,1.471481407321932
-57.46598703999999,1.511399173021421,1.470652725676667
-57.45866279999999,1.505370305722215,1.470735593841194
-57.45133856,1.500828008441992,1.471564275486459
-57.44401431999999,1.491000128872054,1.470238384854035
-57.43669008,1.488357337727197,1.471978616309091
-57.42936584,1.476547364798616,1.469906912195929
-57.42204159999999,1.473904573653759,1.471812879980038
-57.41471736,1.463168234627777,1.470155516689508
-57.40739311999999,1.457965239561339,1.4710670664993
-57.40006887999999,1.450449802243152,1.4710670664993
-57.39274464,1.441778143799089,1.470652725676667
-57.38542039999999,1.436657735955928,1.471812879980038
-57.37809616,1.424682588580794,1.469989780360455
-57.37077192,1.420800989086785,1.471812879980038
-57.36344767999999,1.407834795032329,1.469989780360455
-57.35612344,1.403044736082276,1.471481407321932
-57.34879919999999,1.392060635386463,1.470486989347614
-57.34147495999999,1.384297436398445,1.470901330170247
-57.33415072,1.376781999080257,1.471398539157406
-57.32682647999999,1.365632723937891,1.470321253018561
-57.31950224,1.360347141648176,1.471895748144564
-57.312178,1.346968011477337,1.469989780360455
-57.30485375999999,1.34226053975056,1.471895748144564
-57.29752952,1.328385886240059,1.469906912195929
-57.29020528,1.321861495601193,1.471149934663826
-57.28288103999999,1.311372918245041,1.470652725676667
-57.2755568,1.302040562014764,1.470735593841194
-57.26823255999999,1.29469029914313,1.471647143650985
-57.26090832,1.281889279535239,1.47015551668951
-57.25358408,1.276273348352406,1.471978616309091
-57.24625983999999,1.262150933172076,1.469989780360455
-57.2389356,1.256617589212531,1.471730011815511
-57.23161136,1.243568807934799,1.470238384854035
-57.22428711999999,1.235392672830397,1.470984198334773
-57.21696288,1.22606031660012,1.471232802828353
-57.20963863999999,1.2147458670112,1.470486989347614
-57.20231439999999,1.207808540255937,1.471812879980037
