time,vSI,vs
6.40700000000000003,5.00073809528635564e+1,7.18131086690830013e-3
6.40800000000000036,5.00076048889438027e+1,7.14064254481881419e-3
6.40899999999999981,5.00078281956302746e+1,7.0996217255149055e-3
6.41000000000000014,5.00080508614618964e+1,7.05825099473570208e-3
6.41100000000000048,5.00082728750253409e+1,7.01653295696401044e-3
6.41199999999999992,5.00084942249557542e+1,6.97447023524785242e-3
6.41300000000000026,5.00087148999372317e+1,6.93206547102634754e-3
6.4139999999999997,5.00089348887035356e+1,6.88932132394642731e-3
6.41500000000000004,5.00091541800385286e+1,6.84624047168818674e-3
6.41600000000000037,5.00093727627768914e+1,6.80282560977737462e-3
6.41699999999999982,5.00095906258046341e+1,6.75907945140626423e-3
6.41800000000000015,5.00098077580597078e+1,6.71500472724722609e-3
6.41900000000000048,5.00100241485325299e+1,6.67060418526897216e-3
6.41999999999999993,5.00102397862666521e+1,6.62588059054722116e-3
6.42100000000000026,5.00104546603592368e+1,6.58083672508159336e-3
6.42199999999999971,5.00106687599616393e+1,6.53547538760409531e-3
6.42300000000000004,5.00108820742799267e+1,6.48979939338907921e-3
6.42400000000000038,5.0011094592575553e+1,6.44381157405949853e-3
6.42499999999999982,5.00113063041658137e+1,6.39751477739939137e-3
6.42600000000000016,5.00115171984243716e+1,6.35091186715862517e-3
6.42700000000000049,5.00117272647818467e+1,6.30400572285695973e-3
6.42799999999999994,5.00119364927264272e+1,6.25679923958913017e-3
6.42900000000000027,5.00121448718041748e+1,6.20929532783329706e-3
6.42999999999999972,5.00123523916197641e+1,6.16149691324495256e-3
6.43100000000000005,5.00125590418369583e+1,6.11340693646251349e-3
6.43200000000000038,5.00127648121790642e+1,6.06502835290961655e-3
6.43299999999999983,5.00129696924295075e+1,6.01636413259174635e-3
6.43400000000000016,5.0013173672432309e+1,5.9674172598951896e-3
6.4350000000000005,5.00133767420926176e+1,5.91819073338486525e-3
6.43599999999999994,5.00135788913772217e+1,5.86868756560137567e-3
6.43700000000000028,5.00137801103149968e+1,5.818910782857286e-3
6.43799999999999972,5.00139803889974459e+1,5.76886342503167213e-3
6.43900000000000006,5.00141797175791467e+1,5.7185485453642125e-3
6.44000000000000039,5.00143780862782421e+1,5.66796921024694152e-3
6.44099999999999984,5.00145754853769517e+1,5.61712849901760229e-3
6.44200000000000017,5.00147719052220765e+1,5.56602950375049456e-3
6.4430000000000005,5.00149673362253679e+1,5.51467532905058552e-3
6.44399999999999995,5.00151617688640044e+1,5.4630690918411294e-3
6.44500000000000028,5.00153551936811738e+1,5.41121392115037278e-3
6.44599999999999973,5.00155476012863929e+1,5.35911295790541392e-3
6.44700000000000006,5.00157389823559981e+1,5.30676935471563124e-3
6.4480000000000004,5.00159293276336925e+1,5.25418627566083193e-3
6.44899999999999984,5.00161186279307941e+1,5.20136689608236003e-3
6.45000000000000018,5.00163068741268262e+1,5.14831440236242915e-3
6.45100000000000051,5.00164940571699148e+1,5.09503199171220875e-3
6.45199999999999996,5.00166801680771513e+1,5.04152287195829343e-3
6.45300000000000029,5.00168651979351324e+1,4.98779026132327094e-3
6.45399999999999974,5.00170491379002371e+1,4.93383738821267029e-3
6.45500000000000007,5.00172319791991384e+1,4.87966749099515845e-3
6.45600000000000041,5.00174137131291801e+1,4.82528381778598442e-3
6.45699999999999985,5.00175943310588025e+1,4.77068962622839363e-3
6.45800000000000018,5.00177738244278771e+1,4.71588818327723161e-3
6.45900000000000052,5.00179521847481681e+1,4.6608827649775135e-3
6.45999999999999996,5.00181294036036945e+1,4.60567665624531802e-3
6.4610000000000003,5.00183054726510932e+1,4.55027315064951421e-3
6.46199999999999974,5.00184803836199805e+1,4.49467555019014697e-3
6.46300000000000008,5.00186541283134005e+1,4.43888716507579231e-3
6.46400000000000041,5.00188266986081516e+1,4.38291131350519725e-3
6.46499999999999986,5.00189980864550989e+1,4.32675132144639749e-3
6.46600000000000019,5.00191682838796652e+1,4.27041052241155378e-3
6.46700000000000053,5.00193372829819651e+1,4.21389225724051741e-3
6.46799999999999997,5.00195050759373743e+1,4.15719987387096548e-3
6.46900000000000031,5.00196716549967917e+1,4.10033672712127248e-3
6.46999999999999975,5.00198370124868816e+1,4.04330617846819507e-3
6.47100000000000009,5.00200011408105354e+1,3.98611159581935964e-3
6.47200000000000042,5.002016403244712e+1,3.92875635329223427e-3
6.47299999999999986,5.00203256799529044e+1,3.87124383099007874e-3
6.4740000000000002,5.00204860759612373e+1,3.81357741478095119e-3
6.47500000000000053,5.00206452131829096e+1,3.75576049607167367e-3
6.47599999999999998,5.0020803084406495e+1,3.69779647158342828e-3
6.47700000000000031,5.00209596824986136e+1,3.63968874312756152e-3
6.47799999999999976,5.00211150004042508e+1,3.58144071738219355e-3
6.47900000000000009,5.0021269031147007e+1,3.52305580566811966e-3
6.48000000000000043,5.00214217678294872e+1,3.46453742372310886e-3
6.48099999999999987,5.00215732036333875e+1,3.40588899148141361e-3
6.48200000000000021,5.00217233318199916e+1,3.34711393284286424e-3
6.48300000000000054,5.00218721457302635e+1,3.28821567545501889e-3
6.48399999999999999,5.00220196387852454e+1,3.22919765048416268e-3
