#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BD8794
#Date Time: 2026-04-29 09:01:30.126.310.368
#Sample rate: 3.125e+07Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -1.5 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -1.5 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 3: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 2.5 Hz
#Period: 400 ms
#Amplitude: 1 V
#Offset: 500 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 4: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 2.5 Hz
#Period: 400 ms
#Amplitude: 1 V
#Offset: -500 mV
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0002621417235479514,3.31605531528232,0.4469707206566775
-0.0002621097235479514,3.312226672980798,0.451768831956274
-0.0002620777235479514,3.309355191254668,0.4488899651765249
-0.0002620457235479514,3.322755439309972,0.4584861877757007
-0.0002620137235479514,3.342855811392977,0.4498495874364354
-0.0002619817235479514,3.337112847940693,0.4527284542161933
-0.0002619497235479514,3.316055315282332,0.4527284542161942
-0.0002619177235479514,3.329455563337648,0.4536880764761129
-0.0002618857235479514,3.31509815470694,0.4508092096963547
-0.0002618537235479514,3.322755439309987,0.4546476987360296
-0.0002618217235479514,3.325626921036124,0.4517688319562767
-0.0002617897235479514,3.313183833556178,0.4469707206566775
-0.0002617577235479514,3.324669760460745,0.4431322316170003
-0.0002617257235479514,3.317012475857708,0.4450514761368372
-0.0002616937235479514,3.325626921036126,0.451768831956274
-0.0002616617235479514,3.311269512405417,0.4498495874364354
-0.0002616297235479514,3.322755439309983,0.447930342916589
-0.0002615977235479514,3.321798278734605,0.439293742577331
-0.0002615657235479514,3.313183833556178,0.4498495874364354
-0.0002615337235479514,3.317012475857697,0.4450514761368363
-0.0002615017235479514,3.313183833556182,0.4421726093570836
-0.0002614697235479514,3.318926797008462,0.451768831956274
-0.0002614377235479514,3.335198526789932,0.4613650545554673
-0.0002614057235479514,3.306483709528532,0.4344956312777388
-0.0002613737235479514,3.325626921036126,0.4479303429165968
-0.0002613417235479514,3.318926797008462,0.4469707206566775
-0.0002613097235479514,3.319883957583849,0.4431322316170186
-0.0002612777235479514,3.32754124218688,0.4632842990752876
-0.0002612457235479514,3.317012475857701,0.4623246768153866
-0.0002612137235479514,3.309355191254656,0.4488899651765161
-0.0002611817235479514,3.323712599885352,0.4421726093570871
-0.0002611497235479514,3.322755439309984,0.4575265655157901
-0.0002611177235479514,3.314140994131558,0.4565669432558708
-0.0002610857235479514,3.322755439309983,0.4575265655157884
-0.0002610537235479514,3.320841118159225,0.4556073209959532
-0.0002610217235479514,3.317012475857701,0.4402533648372424
-0.0002609897235479514,3.320841118159228,0.4642439213352078
-0.0002609577235479514,3.326584081611501,0.4450514761368564
-0.0002609257235479514,3.319883957583842,0.4527284542161933
-0.0002608937235479514,3.327541242186888,0.442172609357081
-0.0002608617235479514,3.319883957583845,0.4517688319562749
-0.0002608297235479514,3.322755439309984,0.4527284542161933
-0.0002607977235479514,3.31509815470694,0.4536880764761129
-0.0002607657235479514,3.322755439309969,0.4575265655157805
-0.0002607337235479514,3.305526548953149,0.4469707206566871
-0.0002607017235479514,3.318926797008462,0.4594458100356287
-0.0002606697235479514,3.325626921036126,0.4383341203174038
-0.0002606377235479514,3.330412723913025,0.4469707206566697
-0.0002606057235479514,3.301697906651611,0.4584861877757094
